,dcm_path,gt_path
195,"../DATA/CT_data_batch1/6/DICOM_anon/i0062,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_062.png
196,"../DATA/CT_data_batch1/2/DICOM_anon/i0051,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_051.png
197,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00016.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_015.png
198,"../DATA/CT_data_batch1/14/DICOM_anon/i0041,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_041.png
199,"../DATA/CT_data_batch1/2/DICOM_anon/i0024,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_024.png
200,"../DATA/CT_data_batch1/18/DICOM_anon/i0095,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_095.png
201,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00020.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_025.png
202,../DATA/MR_data_batch1/3/T2SPIR/DICOM_anon/IMG-0002-00009.dcm,../DATA/MR_data_batch1/3/T2SPIR/Ground/liver_021.png
203,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00016.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_003.png
204,"../DATA/CT_data_batch1/19/DICOM_anon/i0048,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_048.png
205,../DATA/MR_data_batch1/3/T2SPIR/DICOM_anon/IMG-0002-00018.dcm,../DATA/MR_data_batch1/3/T2SPIR/Ground/liver_022.png
206,"../DATA/CT_data_batch1/1/DICOM_anon/i0001,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_001.png
207,"../DATA/CT_data_batch1/2/DICOM_anon/i0022,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_022.png
208,"../DATA/CT_data_batch1/6/DICOM_anon/i0082,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_082.png
209,"../DATA/CT_data_batch1/6/DICOM_anon/i0003,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_003.png
210,"../DATA/CT_data_batch1/16/DICOM_anon/i0074,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_074.png
211,../DATA/MR_data_batch1/3/T2SPIR/DICOM_anon/IMG-0002-00023.dcm,../DATA/MR_data_batch1/3/T2SPIR/Ground/liver_009.png
212,"../DATA/CT_data_batch1/5/DICOM_anon/i0068,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_068.png
213,"../DATA/CT_data_batch1/2/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_040.png
214,"../DATA/CT_data_batch1/10/DICOM_anon/i0055,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_055.png
215,"../DATA/CT_data_batch1/14/DICOM_anon/i0016,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_016.png
216,"../DATA/CT_data_batch1/18/DICOM_anon/i0031,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_031.png
217,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00010.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_014.png
218,"../DATA/CT_data_batch1/5/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_045.png
219,"../DATA/CT_data_batch1/18/DICOM_anon/i0036,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_036.png
220,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00025.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_026.png
221,"../DATA/CT_data_batch1/8/DICOM_anon/i0055,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_055.png
222,"../DATA/CT_data_batch1/1/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_045.png
223,"../DATA/CT_data_batch1/18/DICOM_anon/i0101,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_101.png
224,"../DATA/CT_data_batch1/1/DICOM_anon/i0063,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_063.png
225,"../DATA/CT_data_batch1/5/DICOM_anon/i0024,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_024.png
226,"../DATA/CT_data_batch1/6/DICOM_anon/i0084,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_084.png
227,"../DATA/CT_data_batch1/14/DICOM_anon/i0059,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_059.png
228,"../DATA/CT_data_batch1/16/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_087.png
229,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00022.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_019.png
230,"../DATA/CT_data_batch1/10/DICOM_anon/i0021,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_021.png
231,../DATA/MR_data_batch1/13/T2SPIR/DICOM_anon/IMG-0061-00002.dcm,../DATA/MR_data_batch1/13/T2SPIR/Ground/liver_016.png
232,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00001.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_001.png
233,"../DATA/CT_data_batch1/6/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_008.png
234,"../DATA/CT_data_batch1/14/DICOM_anon/i0000,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_000.png
235,"../DATA/CT_data_batch1/8/DICOM_anon/i0081,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_081.png
236,"../DATA/CT_data_batch1/8/DICOM_anon/i0122,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_122.png
237,../DATA/MR_data_batch1/3/T2SPIR/DICOM_anon/IMG-0002-00021.dcm,../DATA/MR_data_batch1/3/T2SPIR/Ground/liver_023.png
238,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00015.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_006.png
239,"../DATA/CT_data_batch1/16/DICOM_anon/i0078,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_078.png
240,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00016.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_004.png
241,"../DATA/CT_data_batch1/10/DICOM_anon/i0074,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_074.png
242,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00035.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_030.png
243,"../DATA/CT_data_batch1/10/DICOM_anon/i0014,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_014.png
244,"../DATA/CT_data_batch1/10/DICOM_anon/i0090,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_090.png
245,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00019.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_025.png
246,"../DATA/CT_data_batch1/14/DICOM_anon/i0088,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_088.png
247,"../DATA/CT_data_batch1/1/DICOM_anon/i0077,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_077.png
248,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00018.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_015.png
249,"../DATA/CT_data_batch1/19/DICOM_anon/i0058,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_058.png
250,"../DATA/CT_data_batch1/5/DICOM_anon/i0037,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_037.png
251,"../DATA/CT_data_batch1/10/DICOM_anon/i0007,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_007.png
252,"../DATA/CT_data_batch1/18/DICOM_anon/i0100,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_100.png
253,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00017.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_010.png
254,"../DATA/CT_data_batch1/18/DICOM_anon/i0062,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_062.png
255,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00027.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_012.png
256,"../DATA/CT_data_batch1/8/DICOM_anon/i0035,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_035.png
257,"../DATA/CT_data_batch1/14/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_008.png
258,"../DATA/CT_data_batch1/18/DICOM_anon/i0082,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_082.png
259,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00024.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_006.png
260,"../DATA/CT_data_batch1/1/DICOM_anon/i0041,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_041.png
261,"../DATA/CT_data_batch1/14/DICOM_anon/i0074,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_074.png
262,"../DATA/CT_data_batch1/5/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_087.png
263,"../DATA/CT_data_batch1/14/DICOM_anon/i0058,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_058.png
264,"../DATA/CT_data_batch1/16/DICOM_anon/i0063,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_063.png
265,"../DATA/CT_data_batch1/6/DICOM_anon/i0057,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_057.png
266,"../DATA/CT_data_batch1/19/DICOM_anon/i0052,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_052.png
267,"../DATA/CT_data_batch1/19/DICOM_anon/i0027,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_027.png
268,"../DATA/CT_data_batch1/8/DICOM_anon/i0049,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_049.png
269,"../DATA/CT_data_batch1/8/DICOM_anon/i0060,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_060.png
270,../DATA/MR_data_batch1/13/T2SPIR/DICOM_anon/IMG-0061-00014.dcm,../DATA/MR_data_batch1/13/T2SPIR/Ground/liver_007.png
271,"../DATA/CT_data_batch1/1/DICOM_anon/i0067,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_067.png
272,"../DATA/CT_data_batch1/6/DICOM_anon/i0061,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_061.png
273,"../DATA/CT_data_batch1/8/DICOM_anon/i0063,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_063.png
274,"../DATA/CT_data_batch1/6/DICOM_anon/i0030,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_030.png
275,"../DATA/CT_data_batch1/19/DICOM_anon/i0049,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_049.png
276,"../DATA/CT_data_batch1/5/DICOM_anon/i0032,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_032.png
277,"../DATA/CT_data_batch1/19/DICOM_anon/i0010,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_010.png
278,"../DATA/CT_data_batch1/6/DICOM_anon/i0025,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_025.png
279,"../DATA/CT_data_batch1/5/DICOM_anon/i0049,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_049.png
280,"../DATA/CT_data_batch1/19/DICOM_anon/i0085,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_085.png
281,"../DATA/CT_data_batch1/16/DICOM_anon/i0030,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_030.png
282,"../DATA/CT_data_batch1/14/DICOM_anon/i0024,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_024.png
283,"../DATA/CT_data_batch1/18/DICOM_anon/i0064,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_064.png
284,"../DATA/CT_data_batch1/14/DICOM_anon/i0065,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_065.png
285,"../DATA/CT_data_batch1/1/DICOM_anon/i0054,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_054.png
286,"../DATA/CT_data_batch1/16/DICOM_anon/i0025,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_025.png
287,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00001.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_031.png
288,"../DATA/CT_data_batch1/5/DICOM_anon/i0031,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_031.png
289,"../DATA/CT_data_batch1/8/DICOM_anon/i0033,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_033.png
290,"../DATA/CT_data_batch1/19/DICOM_anon/i0057,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_057.png
291,"../DATA/CT_data_batch1/10/DICOM_anon/i0100,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_100.png
292,"../DATA/CT_data_batch1/5/DICOM_anon/i0035,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_035.png
293,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00012.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_019.png
294,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00025.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_013.png
295,"../DATA/CT_data_batch1/2/DICOM_anon/i0069,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_069.png
296,"../DATA/CT_data_batch1/16/DICOM_anon/i0067,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_067.png
297,"../DATA/CT_data_batch1/1/DICOM_anon/i0002,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_002.png
298,"../DATA/CT_data_batch1/1/DICOM_anon/i0021,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_021.png
299,"../DATA/CT_data_batch1/6/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_040.png
300,../DATA/MR_data_batch1/3/T2SPIR/DICOM_anon/IMG-0002-00024.dcm,../DATA/MR_data_batch1/3/T2SPIR/Ground/liver_010.png
301,"../DATA/CT_data_batch1/8/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_034.png
302,"../DATA/CT_data_batch1/16/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_045.png
303,../DATA/MR_data_batch1/3/T2SPIR/DICOM_anon/IMG-0002-00014.dcm,../DATA/MR_data_batch1/3/T2SPIR/Ground/liver_002.png
304,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00018.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_005.png
305,"../DATA/CT_data_batch1/14/DICOM_anon/i0050,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_050.png
306,"../DATA/CT_data_batch1/10/DICOM_anon/i0019,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_019.png
307,"../DATA/CT_data_batch1/8/DICOM_anon/i0115,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_115.png
308,"../DATA/CT_data_batch1/18/DICOM_anon/i0085,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_085.png
309,"../DATA/CT_data_batch1/19/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_011.png
310,"../DATA/CT_data_batch1/19/DICOM_anon/i0083,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_083.png
311,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00032.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_030.png
312,"../DATA/CT_data_batch1/19/DICOM_anon/i0014,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_014.png
313,"../DATA/CT_data_batch1/19/DICOM_anon/i0006,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_006.png
314,"../DATA/CT_data_batch1/5/DICOM_anon/i0022,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_022.png
315,"../DATA/CT_data_batch1/5/DICOM_anon/i0090,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_090.png
316,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00034.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_011.png
317,"../DATA/CT_data_batch1/16/DICOM_anon/i0084,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_084.png
318,"../DATA/CT_data_batch1/8/DICOM_anon/i0047,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_047.png
319,"../DATA/CT_data_batch1/6/DICOM_anon/i0031,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_031.png
320,../DATA/MR_data_batch1/13/T2SPIR/DICOM_anon/IMG-0061-00003.dcm,../DATA/MR_data_batch1/13/T2SPIR/Ground/liver_018.png
321,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00010.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_034.png
322,"../DATA/CT_data_batch1/8/DICOM_anon/i0094,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_094.png
323,../DATA/MR_data_batch1/19/T2SPIR/DICOM_anon/IMG-0024-00028.dcm,../DATA/MR_data_batch1/19/T2SPIR/Ground/liver_030.png
324,"../DATA/CT_data_batch1/10/DICOM_anon/i0013,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_013.png
325,"../DATA/CT_data_batch1/8/DICOM_anon/i0050,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_050.png
326,"../DATA/CT_data_batch1/14/DICOM_anon/i0062,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_062.png
327,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00018.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_021.png
328,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00023.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_012.png
329,"../DATA/CT_data_batch1/16/DICOM_anon/i0070,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_070.png
330,"../DATA/CT_data_batch1/10/DICOM_anon/i0079,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_079.png
331,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00016.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_017.png
332,"../DATA/CT_data_batch1/10/DICOM_anon/i0103,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_103.png
333,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00030.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_005.png
334,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00024.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_004.png
335,"../DATA/CT_data_batch1/19/DICOM_anon/i0067,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_067.png
336,"../DATA/CT_data_batch1/19/DICOM_anon/i0012,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_012.png
337,"../DATA/CT_data_batch1/10/DICOM_anon/i0006,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_006.png
338,"../DATA/CT_data_batch1/5/DICOM_anon/i0047,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_047.png
339,"../DATA/CT_data_batch1/16/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_005.png
340,"../DATA/CT_data_batch1/1/DICOM_anon/i0095,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_095.png
341,"../DATA/CT_data_batch1/6/DICOM_anon/i0044,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_044.png
342,"../DATA/CT_data_batch1/2/DICOM_anon/i0056,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_056.png
343,"../DATA/CT_data_batch1/6/DICOM_anon/i0066,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_066.png
344,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00018.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_022.png
345,"../DATA/CT_data_batch1/1/DICOM_anon/i0083,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_083.png
346,"../DATA/CT_data_batch1/8/DICOM_anon/i0080,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_080.png
347,"../DATA/CT_data_batch1/2/DICOM_anon/i0046,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_046.png
348,"../DATA/CT_data_batch1/8/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_008.png
349,"../DATA/CT_data_batch1/8/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_053.png
350,"../DATA/CT_data_batch1/19/DICOM_anon/i0061,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_061.png
351,"../DATA/CT_data_batch1/2/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_053.png
352,"../DATA/CT_data_batch1/8/DICOM_anon/i0108,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_108.png
353,"../DATA/CT_data_batch1/10/DICOM_anon/i0010,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_010.png
354,"../DATA/CT_data_batch1/6/DICOM_anon/i0072,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_072.png
355,"../DATA/CT_data_batch1/16/DICOM_anon/i0024,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_024.png
356,"../DATA/CT_data_batch1/10/DICOM_anon/i0086,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_086.png
357,"../DATA/CT_data_batch1/8/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_040.png
358,"../DATA/CT_data_batch1/16/DICOM_anon/i0035,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_035.png
359,"../DATA/CT_data_batch1/6/DICOM_anon/i0047,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_047.png
360,"../DATA/CT_data_batch1/1/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_011.png
361,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00032.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_005.png
362,../DATA/MR_data_batch1/13/T2SPIR/DICOM_anon/IMG-0061-00027.dcm,../DATA/MR_data_batch1/13/T2SPIR/Ground/liver_020.png
363,"../DATA/CT_data_batch1/18/DICOM_anon/i0110,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_110.png
364,"../DATA/CT_data_batch1/8/DICOM_anon/i0109,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_109.png
365,"../DATA/CT_data_batch1/5/DICOM_anon/i0057,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_057.png
366,"../DATA/CT_data_batch1/6/DICOM_anon/i0080,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_080.png
367,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00010.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_021.png
368,"../DATA/CT_data_batch1/10/DICOM_anon/i0106,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_106.png
369,"../DATA/CT_data_batch1/8/DICOM_anon/i0095,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_095.png
370,"../DATA/CT_data_batch1/5/DICOM_anon/i0036,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_036.png
371,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00021.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_002.png
372,"../DATA/CT_data_batch1/19/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_034.png
373,"../DATA/CT_data_batch1/5/DICOM_anon/i0016,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_016.png
374,"../DATA/CT_data_batch1/18/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_008.png
375,"../DATA/CT_data_batch1/10/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_045.png
376,"../DATA/CT_data_batch1/18/DICOM_anon/i0093,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_093.png
377,"../DATA/CT_data_batch1/1/DICOM_anon/i0094,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_094.png
378,"../DATA/CT_data_batch1/18/DICOM_anon/i0077,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_077.png
379,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00009.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_024.png
380,"../DATA/CT_data_batch1/18/DICOM_anon/i0009,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_009.png
381,"../DATA/CT_data_batch1/19/DICOM_anon/i0060,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_060.png
382,../DATA/MR_data_batch1/19/T2SPIR/DICOM_anon/IMG-0024-00025.dcm,../DATA/MR_data_batch1/19/T2SPIR/Ground/liver_004.png
383,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00020.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_004.png
384,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00012.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_009.png
385,"../DATA/CT_data_batch1/1/DICOM_anon/i0089,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_089.png
386,"../DATA/CT_data_batch1/10/DICOM_anon/i0049,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_049.png
387,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00025.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_020.png
388,"../DATA/CT_data_batch1/19/DICOM_anon/i0015,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_015.png
